Page,Pageviews,Unique Pageviews,Avg. Time on Page,Entrances,Bounce Rate,% Exit,Page Value
/ru/kb/udalenie-dopolnenij,"46,866","38,519",00:01:58,"35,224",22.86%,77.78%,$0.00
/de/products/ios,"46,824","35,902",00:01:19,"29,076",48.62%,55.00%,$0.00
/en-US/kb/why-do-i-have-click-activate-plugins,"46,802","36,685",00:03:52,"31,797",27.53%,68.95%,$0.00
/fr/kb/changer-navigateur-par-defaut-windows?redirectslug=how-change-your-default-browser-windows-10&redirectlocale=en-US,"46,787","45,256",00:12:05,"45,244",51.93%,96.57%,$0.00
/fr/products/thunderbird/emails-thunderbird,"46,703","37,295",00:00:56,"2,105",43.66%,19.80%,$0.00
/zh-CN/kb/how-does-phishing-and-malware-protection-work,"46,614","43,080",00:03:48,"38,362",55.99%,83.26%,$0.00
/fr/kb/sauvegarder-restaurer-informations-profils-firefox,"46,604","37,876",00:03:09,"24,263",4.21%,50.40%,$0.00
/pl/kb/Okno informacji o stronie?redirectslug=Page+Info+window&redirectlocale=en-US,"46,557","36,277",00:03:27,"30,110",25.01%,64.94%,$0.00
/es/kb/ajustes-de-conexion-en-firefox,"46,479","41,254",00:04:04,"31,180",18.03%,72.62%,$0.00
/fr/kb/support-drm-firefox,"46,350","41,602",00:04:32,"38,237",14.74%,78.24%,$0.00
/pl/kb/funkcja-filelink,"46,238","39,346",00:05:37,"39,016",32.33%,84.27%,$0.00
/en-US/kb/cannot-remove-add-on-extension-or-theme,"46,079","38,732",00:02:29,"33,422",23.54%,70.59%,$0.00
/en-US/kb/manual-account-configuration,"46,012","40,283",00:04:21,"25,194",7.20%,62.37%,$0.00
/en-US/kb/firefox-accounts-managing-account-data,"45,845","38,433",00:01:22,"31,642",15.57%,45.28%,$0.00
/pt-BR/products/firefox/manage-preferences-and-add-ons-firefox/install-and-manage-add-ons,"45,831","42,370",00:02:15,"37,577",73.08%,72.94%,$0.00
/ar/kb/جعل-فايرفوكس-المتصفح-الافتراضي-أندرويد,"45,525","33,226",00:02:24,"31,015",18.65%,60.63%,$0.00
/ro/kb/secure-connection-failed-firefox-did-not-connect,"45,408","35,111",00:03:01,"34,626",45.43%,71.97%,$0.00
/en-US/kb/switch-to-firefox-extended-support-release-esr,"45,377","38,756",00:02:30,"24,106",17.13%,70.10%,$0.00
/ja/kb/what-does-your-connection-is-not-secure-mean,"45,373","24,099",00:01:56,"19,323",19.89%,43.90%,$0.00
/ar/,"45,194","31,790",00:00:56,"15,196",51.02%,35.87%,$0.00
/de/kb/daten-aus-anderen-browsern-importieren,"45,175","41,955",00:03:01,"36,668",40.82%,79.22%,$0.00
/en-US/kb/installing-thunderbird-windows,"44,848","37,047",00:03:16,"28,016",12.90%,62.61%,$0.00
/de/kb/erste-schritte-mit-firefox,"44,526","34,914",00:06:00,"33,096",28.79%,74.06%,$0.00
/en-US/kb/im-having-problems-my-firefox-account,"44,514","37,378",00:02:09,"29,826",27.41%,60.18%,$0.00
/sl/kb/varna-povezava-ni-uspela-povezava-ni-bila-vzpostavljena,"44,483","34,684",00:03:09,"34,378",42.22%,73.75%,$0.00
/ja/kb/installing-thunderbird-windows,"44,200","33,719",00:03:21,"26,151",15.03%,62.70%,$0.00
/ja/kb/what-winmaildat-attachment,"44,194","38,907",00:04:38,"37,875",11.80%,85.93%,$0.00
/es/contribute,"44,108","34,107",00:01:04,"3,084",52.88%,37.89%,$0.00
/nl/,"44,067","32,923",00:01:44,"23,980",64.81%,51.38%,$0.00
/es/kb/instalar-una-version-anterior-de-firefox,"43,985","31,528",00:03:09,"27,690",14.05%,63.24%,$0.00
/zh-CN/products/firefox/fix-problems,"43,904","29,356",00:00:23,"1,658",50.21%,15.23%,$0.00
/pt-BR/kb/xframe-neterror-page,"43,859","39,219",00:03:41,"38,604",44.38%,87.35%,$0.00
/tr/kb/firefoxta-guvensiz-parola-uyarisi,"43,848","37,659",00:02:35,"37,352",49.59%,84.25%,$0.00
/ru/kb/profili-gde-firefox-hranit-polzovatelskie-dannye,"43,814","36,984",00:04:07,"22,413",5.53%,58.19%,$0.00
/de/products/firefox/fix-problems,"43,668","35,661",00:01:08,"1,919",43.21%,24.95%,$0.00
/en-US/questions/1116550,"43,653","39,651",00:04:11,"36,463",80.90%,82.42%,$0.00
/en-US/kb/keyboard-shortcuts-perform-firefox-tasks-quickly?redirectslug=Keyboard+shortcuts&redirectlocale=en-US,"43,635","35,586",00:03:06,"31,605",10.85%,70.40%,$0.00
/de/kb/sitzungswiederherstellung,"43,621","33,560",00:03:17,"24,644",8.06%,62.93%,$0.00
/pt-BR/kb/mudar-para-outro-dispositivo,"43,419","40,401",00:02:47,"39,666",0.85%,85.25%,$0.00
/hu/products/firefox,"43,318","29,284",00:00:44,"25,173",66.95%,52.09%,$0.00
/en-US/kb/cant-download-or-save-files,"43,247","35,321",00:02:26,"26,894",7.73%,52.22%,$0.00
/it/kb/aggiornamento-firefox?entrypoint=mozilla.org-whatsnew115,"43,142","36,482",00:02:09,"36,456",16.86%,80.34%,$0.00
/ja/kb/refresh-firefox-reset-add-ons-and-settings,"43,011","35,593",00:03:18,"18,728",15.83%,62.50%,$0.00
/es/kb/habilitar-y-deshabilitar-cookies-sitios-web-rastrear-preferencias?redirectslug=habilitar-y-deshabilitar-cookies-que-los-sitios-we&redirectlocale=es,"43,000","37,564",00:01:32,"36,294",46.00%,71.73%,$0.00
/en-US/kb/change-primary-email-address-firefox-accounts,"42,833","34,420",00:01:28,"11,694",13.65%,40.06%,$0.00
/pl/kb/storage-api?redirectslug=permission-store-data&redirectlocale=en-US,"42,810","40,270",00:03:53,"37,595",38.08%,87.02%,$0.00
/ja/kb/how-install-firefox-windows,"42,788","36,340",00:02:01,"17,701",10.80%,64.73%,$0.00
/fr/kb/comment-ajouter-fonction-de-traduction-firefox,"42,639","32,377",00:01:02,"29,805",16.83%,56.06%,$0.00
/fa/kb/نصب-فایرفاکس-ویندوز,"42,632","34,102",00:03:06,"33,202",8.72%,74.56%,$0.00
/hu/products/thunderbird,"42,627","27,546",00:00:45,"26,122",66.11%,54.38%,$0.00
/uk/kb/ne-vdalos-vstanoviti-bezpechne-zyednannya,"42,501","35,446",00:03:04,"34,943",46.50%,80.38%,$0.00
/en-US/kb/signatures,"42,496","39,640",00:06:44,"29,472",5.31%,81.87%,$0.00
/en-US/kb/import-login-data-file,"42,479","33,561",00:01:26,"9,298",16.73%,38.86%,$0.00
/de/kb/einfuhrung-vollstandiger-cookieschutz-normalmodus,"42,451","38,988",00:03:25,"31,433",23.98%,70.36%,$0.00
/pl/kb/Jak dostosować pasek narzędzi,"42,408","36,055",00:02:53,"31,496",31.38%,72.87%,$0.00
/en-US/kb/smartblock-enhanced-tracking-protection,"42,306","34,358",00:01:01,"2,307",18.97%,35.68%,$0.00
/ja/kb/xframe-neterror-page,"42,100","37,365",00:03:47,"36,722",47.70%,86.87%,$0.00
/en-US/kb/tab-preferences-and-settings,"42,030","37,763",00:02:29,"22,348",8.81%,55.49%,$0.00
/pt-PT/kb/aviso-palavra-passe-insegura-firefox,"41,867","34,891",00:02:18,"34,737",53.73%,81.47%,$0.00
/en-US/messages/,"41,734","20,123",00:00:20,673,31.08%,11.71%,$0.00
/fa/kb/common-myths-about-private-browsing,"41,680","33,856",00:01:46,"32,671",35.09%,71.24%,$0.00
/ru/kb/kak-prikrepit-i-otkrepit-firefox-ot-paneli-zadach-?redirectslug=how-unpin-firefox-taskbar-windows-10&redirectlocale=en-US,"41,604","38,102",00:03:36,"37,016",12.08%,82.08%,$0.00
/en-US/kb/troubleshoot-firefox-issues-caused-malware,"41,488","33,778",00:02:00,"9,158",9.11%,44.52%,$0.00
/es/kb/importar-marcadores-e-informacion-personal-desde-otro-navegador,"41,314","38,708",00:02:38,"35,974",33.89%,81.91%,$0.00
/en-US/kb/use-themes-change-look-of-firefox,"41,284","37,231",00:02:49,"24,233",16.97%,67.27%,$0.00
/id/in-ID/kb/whats-new-firefox-android,"41,214","34,304",00:02:06,"33,884",76.97%,74.64%,$0.00
/zh-CN/questions/new,"41,196","26,831",00:00:12,"10,529",19.88%,13.96%,$0.00
/de/kb/synchronisieren-zugangsdaten-firefox-fur-android,"41,169","29,113",00:02:43,"26,276",19.96%,59.48%,$0.00
/es/kb/api-de-almacenamiento-web-algunas-paginas-quieren-agregar-archivos-tu-equipo?redirectslug=permission-store-data&redirectlocale=en-US,"41,167","39,326",00:04:00,"36,637",31.55%,87.71%,$0.00
/pl/kb/czy-firefox-udostepnia-moje-polozenie-stronom?redirectslug=does-firefox-share-my-location-web-sites&redirectlocale=en-US,"41,152","39,601",00:03:52,"39,332",48.10%,94.65%,$0.00
/zh-CN/kb/存储 API - 某些网站想要在电脑上增加文件?redirectslug=permission-store-data&redirectlocale=en-US,"40,886","38,404",00:03:27,"35,471",36.77%,85.33%,$0.00
/de/kb/installieren-firefox-mac,"40,871","33,963",00:03:49,"32,076",7.28%,77.34%,$0.00
/ru/kb/obnovlenie-firefox-do-poslednego-vypuska?redirectslug=update-firefox-latest-version&redirectlocale=en-US,"40,858","29,054",00:02:40,"28,110",23.60%,64.37%,$0.00
/en-US/kb/configure-windows-firewall-allow-firefox-access,"40,823","35,543",00:04:25,"24,074",9.36%,66.96%,$0.00
/es/kb/limpia-la-cache-y-elimina-los-archivos-temporales-,"40,816","37,036",00:02:37,"28,980",16.32%,80.68%,$0.00
/fr/kb/traduction-sites-web,"40,806","37,388",00:03:14,"34,569",28.13%,85.06%,$0.00
/en-US/kb/how-run-firefox-when-profile-missing-inaccessible,"40,777","34,201",00:02:08,"24,217",6.83%,42.73%,$0.00
/ru/kb/veb-sajt-ne-pozvolyaet-firefox-otobrazit-stranicu-,"40,676","36,211",00:03:33,"35,541",44.42%,86.53%,$0.00
/fr/kb/recuperer-marque-pages-perdus-absents,"40,582","30,975",00:02:53,"18,653",5.11%,44.94%,$0.00
/pl/kb/wzmocniona-ochrona-przed-sledzeniem-firefox-desktop,"40,558","36,111",00:03:02,"31,492",43.45%,77.76%,$0.00
/de/kb/gerate-im-firefox-konto-verwalten,"40,538","34,818",00:02:20,"31,558",15.50%,62.90%,$0.00
/zh-CN/kb/阻止混合内容?redirectslug=how-does-content-isnt-secure-affect-my-safety&redirectlocale=en-US,"40,487","33,510",00:03:12,"31,633",31.82%,72.58%,$0.00
/en-US/kb/remove-websites-address-bar-suggestions,"40,442","34,953",00:01:49,"26,647",4.89%,60.10%,$0.00
/hu/kb/nem-biztonsagos-jelszomegadas-firefoxban,"40,353","34,990",00:02:24,"34,819",61.72%,84.92%,$0.00
/en-US/kb/diagnose-firefox-issues-using-troubleshoot-mode?redirectslug=troubleshoot-firefox-issues-using-safe-mode&redirectlocale=en-US,"40,126","28,790",00:01:40,"5,773",22.47%,41.93%,$0.00
/ar/kb/insecure-password-warning-firefox,"40,107","32,693",00:03:05,"31,474",33.87%,77.99%,$0.00
/en-US/kb/thunderbird-import,"39,944","34,466",00:04:08,"21,808",6.35%,60.68%,$0.00
/zh-CN/kb/fxa-managing-devices,"39,903","33,325",00:02:26,"32,132",21.15%,65.85%,$0.00
/cs/products/firefox,"39,859","34,511",00:01:19,"29,213",70.37%,65.37%,$0.00
/en-US/kb/find-and-install-add-ons-firefox-android,"39,778","32,387",00:02:26,"25,774",15.05%,62.84%,$0.00
/it/kb/questa-connessione-non-sicura,"39,662","31,977",00:02:25,"18,611",31.21%,59.77%,$0.00
/en-US/kb/how-make-firefox-and-websites-go-full-screen,"39,611","37,042",00:02:50,"29,351",16.12%,74.30%,$0.00
/en-US/kb/install-older-version-firefox?redirectslug=install-older-version-of-firefox&redirectlocale=en-US,"39,506","31,367",00:02:53,"27,302",12.73%,66.76%,$0.00
/ja/kb/how-clear-firefox-cache,"39,429","36,388",00:03:43,"31,869",10.38%,83.69%,$0.00
/de/kb/firefox-sidebar-lesezeichen-chronik-dienste,"39,381","31,087",00:03:26,"22,975",5.20%,68.81%,$0.00
/it/kb/aggiornamento-firefox,"39,333","32,635",00:02:55,"23,993",7.65%,69.76%,$0.00
/ar/products/firefox,"39,330","31,048",00:01:06,"17,996",55.93%,46.81%,$0.00
/en-US/kb/firefox-already-running-not-responding,"39,321","30,265",00:02:41,"23,870",9.37%,49.78%,$0.00
/en-US/kb/view-pdf-files-firefox-or-choose-another-viewer?redirectslug=disable-built-pdf-viewer-and-use-another-viewer&redirectlocale=en-US,"39,292","30,129",00:01:53,"28,736",37.63%,72.51%,$0.00
/zh-CN/kb/安全警告码是什么意思？,"39,263","33,899",00:02:13,"19,736",45.86%,66.85%,$0.00
/fa/kb/ردیابی-حفاظت-فایرفاکس-اندروید,"39,210","29,845",00:02:37,"28,130",24.15%,67.17%,$0.00
/fr/kb/installer-firefox-linux,"39,090","28,356",00:03:14,"23,589",7.70%,66.49%,$0.00
/fr/kb/corriger-marque-pages-historique-pas-operationnel?redirectslug=The+bookmarks+and+history+system+will+not+be+functional&redirectlocale=en-US,"38,881","31,752",00:02:18,"31,453",15.24%,60.89%,$0.00
/pt-BR/kb/personalize-controles-botoes-barras-de-ferramentas,"38,817","33,559",00:02:56,"28,795",32.04%,75.25%,$0.00
/ru/kb/obnovlenie-firefox-do-poslednego-vypuska?entrypoint=mozilla.org-whatsnew115,"38,805","30,620",00:02:08,"30,595",13.89%,75.32%,$0.00
/zh-TW/kb/troubleshoot-SEC_ERROR_UNKNOWN_ISSUER,"38,796","33,215",00:02:47,"32,328",55.09%,82.88%,$0.00
/zh-CN/kb/update-firefox-latest-version?entrypoint=mozilla.org-whatsnew109,"38,790","35,366",00:02:14,"35,359",27.00%,87.06%,$0.00
/de/kb/firefox-konfiguration-schutzstufen-dns-uber-https,"38,768","29,597",00:03:10,"19,875",18.09%,65.24%,$0.00
/en-US/kb/choosing-firefox-update-channel,"38,654","33,842",00:02:24,"29,609",26.09%,79.05%,$0.00
/ru/kb/sohranyonnye-paroli-zapominajte-udalyajte-redaktir,"38,586","34,550",00:02:43,"29,131",16.88%,70.50%,$0.00
/ja/kb/new-thunderbird-60?locale=ja&version=60.3.3&channel=release&os=WINNT&buildid=20181204174145,"38,530","35,835",00:05:07,"32,828",2.93%,85.36%,$0.00
/de/kb/addons-finden-und-installieren-und-firefox-anpassen,"38,527","33,628",00:02:01,"11,938",16.32%,51.95%,$0.00
/fr/kb/personnaliser-parametres-firefox-suggere,"38,505","34,323",00:03:49,"33,845",47.64%,86.10%,$0.00
/fr/kb/mettre-jour-firefox-derniere-version?redirectslug=update-firefox-latest-version&redirectlocale=en-US,"38,474","25,235",00:02:51,"24,068",14.27%,55.98%,$0.00
/en-US/kb/import-bookmarks-html-file,"38,291","33,056",00:04:09,"23,518",5.37%,64.69%,$0.00
/fr/kb/api-stockage-sites-web-enregistrer-fichiers?redirectslug=permission-store-data&redirectlocale=en-US,"38,254","36,106",00:04:11,"33,863",27.94%,86.00%,$0.00
/ja/kb/permission-request-messages-firefox-extensions,"38,226","34,786",00:04:30,"31,076",32.46%,83.05%,$0.00
/zh-TW/kb/強制門戶檢測,"38,194","36,359",00:06:54,"36,173",51.36%,94.53%,$0.00
/fi/kb/suojatun-yhteyden-muodostaminen-epaonnistui,"38,176","32,393",00:02:51,"32,074",42.95%,80.19%,$0.00
/fr/kb/parametres-performance-firefox,"38,126","34,450",00:03:14,"27,373",18.87%,73.97%,$0.00
/id/,"38,025","28,624",00:01:02,"21,848",46.53%,53.51%,$0.00
/ru/kb/nastrojka-firefox-s-pomoshyu-dopolnenij,"38,022","33,874",00:01:52,"11,329",20.84%,57.77%,$0.00
/en-US/kb/font-size-and-zoom-increase-size-of-web-pages,"37,776","33,871",00:03:07,"25,835",11.40%,72.46%,$0.00
/pt-BR/kb/sites-nao-carregam-solucionar-e-corrigir-erros,"37,734","34,286",00:01:55,"7,008",10.27%,51.87%,$0.00
/de/kb/enterprise-roots-einstellung-deaktivieren,"37,561","32,454",00:03:54,"29,946",43.27%,79.61%,$0.00
/es/kb/navegacion-privada-Firefox-no-guardar-historial-navegacion,"37,543","31,653",00:01:46,"25,806",16.91%,67.11%,$0.00
/ru/products/firefox/install-and-update-firefox,"37,539","30,362",00:00:58,"17,793",30.79%,39.28%,$0.00
/de/kb/wie-verhindere-ich-dass-websites-mich-verfolgen,"37,499","35,323",00:03:25,"27,641",13.30%,81.83%,$0.00
/pl/kb/xframe-neterror-page,"37,495","32,307",00:03:17,"32,000",45.36%,84.06%,$0.00
/nl/kb/firefox-bijwerken-meest-recente-versie,"37,472","31,381",00:03:03,"26,196",22.93%,75.96%,$0.00
/zh-CN/questions/new/desktop,"37,466","28,735",00:00:33,"4,902",32.94%,22.74%,$0.00
/en-US/kb/manage-extension-shortcuts-firefox,"37,161","32,600",00:03:22,"27,548",19.05%,76.59%,$0.00
/de/kb/pop-blocker-einstellungen-ausnahmen-problemloesung,"37,159","33,238",00:04:05,"26,198",12.79%,80.58%,$0.00
/fr/kb/ajouter-signature-messages,"37,141","34,894",00:08:05,"25,562",4.44%,89.15%,$0.00
/zh-CN/products/,"37,094","27,834",00:00:20,"15,669",29.74%,24.28%,$0.00
/ja/kb/common-myths-about-private-browsing,"37,080","32,787",00:04:06,"31,631",51.93%,84.09%,$0.00
/ru/kb/privatnyj-prosmotr-v-firefox-dlya-ios,"37,051","33,912",00:02:51,"33,757",49.64%,88.52%,$0.00
/fr/kb/recuperer-donnees-importantes-ancien-profil,"37,048","28,338",00:02:20,"13,400",4.83%,38.68%,$0.00
/pl/kb/odznaki-rozszerzen,"37,037","33,277",00:02:42,"32,978",34.36%,82.54%,$0.00
/de/kb/programm-fur-empfohlene-erweiterungen,"36,989","33,747",00:03:02,"25,073",17.36%,66.96%,$0.00
/en-US/kb/password-manager-remember-delete-edit-logins?redirectslug=password-manager-remember-delete-change-and-import&redirectlocale=en-US,"36,970","30,890",00:01:35,"28,217",13.42%,63.08%,$0.00
/en-US/kb/installing-thunderbird-linux,"36,943","28,362",00:04:48,"23,565",7.46%,67.40%,$0.00
/en-US/products/firefox/protect-your-privacy,"36,830","30,189",00:00:48,"3,064",53.83%,26.26%,$0.00
/en-US/kb/view-virtual-reality-firefox-webvr,"36,812","24,618",00:02:10,"21,794",16.54%,56.01%,$0.00
/ja/kb/manual-account-configuration,"36,783","31,310",00:04:12,"20,079",9.44%,61.05%,$0.00
/ja/kb/ignore-threads,"36,697","31,908",00:05:10,"28,578",19.05%,78.70%,$0.00
/fr/products/firefox/fix-problems,"36,656","30,530",00:01:11,"1,078",42.76%,26.45%,$0.00
/it/kb/trasferire-dati-thunderbird-nuovo-computer,"36,598","32,572",00:06:19,"28,086",4.76%,76.05%,$0.00
/it/kb/classificazione-componenti-aggiuntivi,"36,578","32,599",00:02:08,"32,103",32.18%,80.74%,$0.00
/ar/products/firefox/manage-preferences-and-add-ons-firefox/install-and-manage-add-ons,"36,570","30,950",00:02:21,"26,914",64.00%,61.97%,$0.00
/es/kb/configuracion-excepciones-y-solucion-de-problemas-,"36,565","32,029",00:03:55,"27,608",13.12%,81.96%,$0.00
/ru/kb/uluchshennaya-zashita-ot-otslezhivaniya-firefox-dlya-kompyutera,"36,525","32,304",00:02:57,"21,863",31.34%,65.49%,$0.00
/sk/kb/thunderbird-and-junk-spam-messages,"36,460","27,401",00:05:55,"27,184",46.19%,73.75%,$0.00
/ja/kb/profiles-where-thunderbird-stores-user-data,"36,429","31,552",00:04:54,"20,091",9.42%,63.17%,$0.00
/vi/kb/canh-bao-khong-an-toan-khi-nhap-mat-khau-firefox,"36,345","30,501",00:02:19,"30,207",46.52%,81.00%,$0.00
/en-US/questions/1317249,"36,337","32,952",00:04:06,"25,886",61.72%,60.38%,$0.00
/fa/,"36,242","21,001",00:00:51,"6,401",40.65%,22.44%,$0.00
/fr/kb/traqueurs-tiers,"36,218","33,451",00:04:00,"31,899",36.13%,84.70%,$0.00
/pt-BR/kb/atualize-o-firefox?entrypoint=mozilla.org-whatsnew115,"36,165","30,192",00:02:04,"30,166",17.18%,78.39%,$0.00
/ru/kb/personalnye-rekomendacii-rasshirenij,"36,149","33,113",00:04:02,"27,912",29.00%,71.44%,$0.00
/de/kb/probleme-senden-und-empfangen-nachrichten,"36,125","30,745",00:03:47,"14,593",6.06%,58.26%,$0.00
/en-US/kb/enhanced-tracking-protection-firefox-ios,"36,032","34,429",00:01:59,"32,512",16.26%,80.07%,$0.00
/en-US/kb/automatic-account-configuration,"35,995","30,498",00:03:35,"14,035",7.84%,54.78%,$0.00
/en-US/kb/firefox-password-manager-alerts-breached-websites,"35,912","33,447",00:02:32,"27,630",25.78%,73.52%,$0.00
/pl/kb/uprawnienia-dla-rozszerzen-programu-firefox,"35,817","32,663",00:04:10,"29,915",30.78%,83.41%,$0.00
/ru/kb/sbros-firefox-lyogkoe-reshenie-bolshinstva-problem,"35,727","30,507",00:03:05,"17,931",16.27%,66.25%,$0.00
/de/kb/Benutzerprofile-Thunderbird,"35,615","30,720",00:05:02,"18,472",6.60%,63.49%,$0.00
/es/kb/actualizar-firefox-la-ultima-version?entrypoint=mozilla.org-whatsnew110,"35,455","30,654",00:02:30,"30,622",13.96%,79.90%,$0.00
/en-US/kb/enable-and-disable-cookies-website-preferences?redirect=no,"35,397","27,703",00:00:33,"2,356",17.95%,25.11%,$0.00
/en-US/kb/recover-user-data-missing-after-firefox-update,"35,383","28,688",00:02:27,"6,532",6.61%,39.52%,$0.00
/it/kb/Come personalizzare la Barra degli strumenti,"35,315","30,228",00:03:06,"24,875",33.50%,72.88%,$0.00
/en-US/kb/custom-installation-firefox-on-windows,"35,274","30,285",00:02:23,"8,692",9.19%,57.89%,$0.00
/fr/products/thunderbird/install-migrate-and-update,"35,094","27,055",00:01:10,"13,211",47.60%,32.97%,$0.00
/id/users/auth,"35,084","29,111",00:02:04,"1,299",75.80%,58.04%,$0.00
/en-US/kb/block-websites-storing-cookies-site-data-firefox,"35,081","31,494",00:01:41,"19,795",19.95%,59.38%,$0.00
/pl/kb/jak-wyczyscic-pamiec-podreczna,"34,990","31,264",00:02:33,"26,822",31.05%,80.74%,$0.00
/zh-CN/products/ios,"34,910","25,163",00:01:12,"20,920",54.44%,53.53%,$0.00
/en-US/kb/address-bar-autocomplete-firefox,"34,857","30,025",00:01:38,"9,384",9.24%,46.40%,$0.00
/ja/kb/firefox-uses-too-much-memory-or-cpu-resources,"34,823","26,913",00:01:51,"18,936",8.66%,50.12%,$0.00
/en-US/products/ios/install-and-update-firefox-ios,"34,804","22,740",00:00:37,"3,427",54.99%,24.01%,$0.00
/fr/kb/telecharger-installer-firefox-mac,"34,625","28,401",00:03:30,"26,229",5.95%,75.01%,$0.00
/en-US/kb/configure-firewalls-so-firefox-can-access-internet,"34,572","28,916",00:02:06,"3,780",14.57%,38.14%,$0.00
/de/kb/kreditkartendaten-automatisch-online-einfugen,"34,555","30,822",00:03:04,"27,975",28.87%,78.94%,$0.00
/de/kb/passworter-thunderbird-speichern-andern-loschen,"34,484","30,932",00:07:03,"21,445",3.24%,80.06%,$0.00
/zh-CN/questions/all?mobile=0&show=all,"34,393","34,391",00:03:42,"34,380",99.98%,99.98%,$0.00
/de/kb/firefox-auf-die-letzte-version-aktualisieren?entrypoint=mozilla.org-whatsnew110,"34,371","28,988",00:02:24,"28,834",10.91%,79.55%,$0.00
/de/kb/add-ons-faq,"34,241","27,449",00:04:32,"23,718",25.73%,69.44%,$0.00
/ru/kb/vosproizvedenie-soderzhimogo-ispolzuyushego-drm,"34,192","31,666",00:03:46,"28,027",17.67%,73.08%,$0.00
/de/kb/wie-funktioniert-schutz-vor-betrugsversuchen-und-schadprogrammen,"34,123","31,695",00:04:22,"25,628",27.62%,77.70%,$0.00
/fr/kb/mettre-jour-firefox-derniere-version?entrypoint=mozilla.org-whatsnew117,"34,121","29,319",00:02:31,"29,205",15.17%,81.11%,$0.00
/de/products/firefox/download-and-install,"34,113","32,253",00:01:42,"31,195",11.31%,83.35%,$0.00
/de/questions/new/desktop,"34,088","29,140",00:01:26,"3,200",58.91%,30.08%,$0.00
/fr/kb/fin-support-windows-xp-vista,"34,025","27,904",00:03:31,"26,807",22.60%,73.05%,$0.00
/fr/kb/parametres-connexion-firefox,"33,928","30,779",00:04:15,"24,742",13.65%,73.66%,$0.00
/en-US/kb/cannot-send-messages,"33,915","28,904",00:04:37,"14,964",6.43%,56.67%,$0.00
/en-US/questions/1229392,"33,849","31,111",00:04:09,"28,865",78.31%,78.48%,$0.00
/it/kb/condivisione-posizione-siti-web?redirectslug=does-firefox-share-my-location-web-sites&redirectlocale=en-US,"33,844","32,795",00:04:12,"32,588",46.54%,95.48%,$0.00
/fr/kb/thunderbird-et-gmail,"33,839","29,218",00:04:52,"23,578",33.31%,71.73%,$0.00
/en-US/products/mobile/install-and-update,"33,817","22,450",00:00:35,"1,699",41.22%,14.86%,$0.00
/ja/kb/firefox-cant-load-websites-other-browsers-can,"33,805","29,169",00:03:24,"23,144",14.67%,65.79%,$0.00
/en-US/kb/control-whether-firefox-automatically-fills-forms,"33,785","30,648",00:02:31,"18,342",11.45%,68.21%,$0.00
/fr/kb/gerer-mots-de-passe-de-thunderbird-retrouver-supprimer-modifier,"33,772","30,522",00:06:52,"21,255",3.45%,78.88%,$0.00
/de/kb/grundlegendes-zu-firefox-view,"33,673","30,571",00:03:23,"29,519",13.73%,79.20%,$0.00
/id/products/firefox,"33,617","28,684",00:01:19,"20,494",71.74%,63.10%,$0.00
/ja/products/mobile,"33,596","25,299",00:01:40,"21,776",62.78%,60.56%,$0.00
/it/kb/aggiornamento-firefox?entrypoint=mozilla.org-whatsnew112,"33,492","29,341",00:02:20,"29,311",18.26%,83.43%,$0.00
/fr/kb/installer-thunderbird-sous-windows,"33,427","24,049",00:02:37,"19,538",9.33%,55.95%,$0.00
/en-US/questions/new/firefox-private-network-vpn,"33,422","29,533",00:00:53,"4,091",40.79%,21.84%,$0.00
/pt-BR/kb/o-que-significam-os-codigos-de-alerta-de-seguranca,"33,422","26,539",00:02:25,"20,081",41.50%,66.69%,$0.00
/de/kb/Tastaturkuerzel,"33,365","27,056",00:03:23,"24,084",6.88%,71.03%,$0.00
/ja/kb/switching-devices,"33,357","29,266",00:01:58,"27,276",1.35%,71.22%,$0.00
/en-US/kb/message-threading-thunderbird,"33,340","30,803",00:04:46,"19,793",4.35%,74.30%,$0.00
/zh-CN/kb/update-firefox-latest-version?entrypoint=mozilla.org-whatsnew112,"33,273","30,584",00:02:03,"30,575",28.81%,87.32%,$0.00
/fr/kb/mettre-jour-firefox-derniere-version?entrypoint=mozilla.org-whatsnew110,"33,217","28,357",00:02:33,"28,304",14.37%,80.89%,$0.00
/en-US/kb/fix-problems-images-not-show,"33,144","29,990",00:02:36,"24,121",14.90%,66.74%,$0.00
/de/kb/einfuhrung-in-thunderbirds-e2ee-verschlusselung,"33,105","26,945",00:04:42,"23,808",14.32%,73.64%,$0.00
/zh-CN/kb/安装 Firefox 以前的版本,"33,056","25,130",00:03:18,"21,273",20.00%,69.66%,$0.00
/zh-CN/kb/update-firefox-latest-version?entrypoint=mozilla.org-whatsnew111,"33,034","30,342",00:02:08,"30,330",27.38%,87.20%,$0.00
/fr/kb/diagnostiquer-resoudre-problemes-firefox,"33,022","26,326",00:02:47,"16,443",7.64%,53.54%,$0.00
/ar/products/mobile,"33,012","24,276",00:01:37,"17,465",61.61%,52.94%,$0.00
/en-US/kb/does-firefox-share-my-location-websites,"32,928","27,479",00:03:02,"23,146",13.13%,72.26%,$0.00
/pl/kb/jak-przypiac-odpiac-ikone-firefox-pasek-zadan-windows-10?redirectslug=how-unpin-firefox-taskbar-windows-10&redirectlocale=en-US,"32,918","29,932",00:03:33,"28,903",13.51%,81.56%,$0.00
